timestamp,acc_x_dashboard,acc_y_dashboard,acc_z_dashboard,acc_x_above_suspension,acc_y_above_suspension,acc_z_above_suspension,acc_x_below_suspension,acc_y_below_suspension,acc_z_below_suspension,gyro_x_dashboard,gyro_y_dashboard,gyro_z_dashboard,gyro_x_above_suspension,gyro_y_above_suspension,gyro_z_above_suspension,gyro_x_below_suspension,gyro_y_below_suspension,gyro_z_below_suspension,mag_x_dashboard,mag_y_dashboard,mag_z_dashboard,mag_x_above_suspension,mag_y_above_suspension,mag_z_above_suspension,temp_dashboard,temp_above_suspension,temp_below_suspension,timestamp_gps,latitude_x,longitude_x,speed,latitude_y,longitude_y,elevation,accuracy,bearing,speed_meters_per_second,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,distance_meters,elapsed_time_seconds,paved_road,unpaved_road,dirt_road,cobblestone_road,asphalt_road,no_speed_bump,irregular_speed_bump,regular_speed_bump
1577218796.56,0.3651157531738281,0.16789339141845702,9.793960731201173,0.32762605888552765,0.17273289050590634,9.781861253543015,0.024797088623046453,0.1726105387369788,9.793823919677733,-0.1338958740234375,-0.018882751464843653,0.138092041015625,0.13844559832317088,0.1596590367759146,-0.0725722894435974,-0.04178001767113095,0.1673017229352678,-0.07811046781994045,22.878922325102874,-6.04050925925926,1.7678739316239305,75.34096722893021,-7.537555962555963,-0.3347995783893226,35.065354778806125,33.340132386857164,31.78263994968101,1577218795.9989998,-27.717840956991854,-51.09886533963497,0.009127741,-27.717840956991854,-51.09886533963497,985.2450448150353,4.0,143.44304,0.009127741,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.038170979048538084,1.0,1,0,0,0,1,1,0,0
1577218796.57,0.39264907226562495,0.1762730972290039,9.771215815429684,0.3814955962390433,0.18949230212700013,9.699261296267622,0.024797088623046453,0.19415835367838505,9.842905053710934,-0.0270843505859375,-0.0036239624023436,0.000762939453125,0.1689631764481709,0.0681063024009146,0.0952743902439026,0.019255138578869,0.3046308244977679,0.1507713681175595,22.878922325102877,-5.854647435897436,2.0893055555555518,75.30024306968753,-6.4692409442409415,-5.222873422873423,34.993470512474914,33.17240243208434,31.78263994968101,1577218795.9989998,-27.717840956991854,-51.09886533963497,0.009127741,-27.717840956991854,-51.09886533963497,985.2450448150353,4.0,143.44304,0.009127741,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.038170979048538084,1.0,1,0,0,0,1,1,0,0
1577218796.58,0.4094084838867187,0.1810615005493164,9.732908588867184,0.2833333281726371,0.18230969714653136,9.807000370974656,0.003249273681640205,0.2276771769205725,9.888394885253906,0.1255035400390625,-0.1867294311523436,-0.090789794921875,-0.136212604801829,0.1596590367759146,0.1563095464939026,-0.3774733770461309,-0.1226152692522321,0.0287010556175595,23.43468562044951,-4.181891025641026,0.6428632478632437,75.46313970665823,-7.893660968660967,-4.687194097450509,34.993470512474914,33.412016653188374,31.926408482343426,1577218795.9989998,-27.717840956991854,-51.09886533963497,0.009127741,-27.717840956991854,-51.09886533963497,985.2450448150353,4.0,143.44304,0.009127741,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.038170979048538084,1.0,1,0,0,0,1,1,0,0
1577218796.59,0.3711012573242187,0.16430208892822265,9.74966800048828,0.3144579497546683,0.2301937303496564,9.73996272449028,0.005643475341796455,0.1726105387369788,9.87163547363281,-0.0881195068359375,-0.0341415405273436,0.046539306640625,-0.07517744855182901,0.0375887242759146,0.0647568121189026,0.049772716703869,-0.1836504255022321,0.0592186337425595,23.990448915796136,-5.482923789173789,1.12501068376068,75.46313970665823,-7.893660968660967,-4.687194097450509,34.96950909036451,33.22032527630515,31.926408482343426,1577218795.9989998,-27.717840956991854,-51.09886533963497,0.009127741,-27.717840956991854,-51.09886533963497,985.2450448150353,4.0,143.44304,0.009127741,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.038170979048538084,1.0,1,0,0,0,1,1,0,0
1577218796.6,0.3902548706054687,0.15951368560791016,9.869378083496091,0.34438547050662144,0.2026604112578595,9.762707640261766,0.005643475341796943,0.20014385782877567,9.860861566162107,-0.1796722412109375,0.1184463500976563,-0.182342529296875,0.06215165301067095,0.022329935213414642,0.0037216558689026,0.141325451078869,-0.0463213239397321,0.013442266555059557,22.69366789332067,-6.0405092592592595,1.9285897435897443,74.93372563650341,-8.012362637362635,-4.08455485634973,34.94554766825411,33.22032527630515,31.830562793901816,1577218795.9989998,-27.717840956991854,-51.09886533963497,0.009127741,-27.717840956991854,-51.09886533963497,985.2450448150353,4.0,143.44304,0.009127741,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.038170979048538084,1.0,1,0,0,0,1,1,0,0
1577218796.61,0.3447650390625,0.1858499038696289,9.79994623535156,0.33121736137576197,0.16076188220512513,9.809394572634812,-0.011115936279296312,0.2348597819010413,9.818963037109373,-0.0881195068359375,-0.0341415405273436,0.061798095703125,0.1384455983231709,0.4037996617759146,-0.3319717035060974,-0.0722975957961309,0.0910077776227678,0.0897362118675595,23.619940052231716,-5.482923789173789,1.12501068376068,75.30024306968753,-6.4692409442409415,-0.937438819490104,35.089316200916535,33.22032527630515,31.73471710546021,1577218795.9989998,-27.717840956991854,-51.09886533963497,0.009127741,-27.717840956991854,-51.09886533963497,985.2450448150353,4.0,143.44304,0.009127741,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.038170979048538084,1.0,1,0,0,0,1,1,0,0
1577218796.62,0.32561142578125,0.14993687896728514,9.74966800048828,0.31206374809451204,0.18949230212700013,9.790240959353564,-0.03505795288085881,0.22288877360026005,9.838116650390623,-0.0270843505859375,-0.0341415405273436,-0.060272216796875,-0.044659870426829,0.1901766149009146,0.1563095464939026,-0.0722975957961309,0.0604901994977678,-0.0018165225074404,23.619940052231716,-6.2263710826210845,2.0893055555555518,74.9744497957461,-8.84327431827432,-3.0801561211817647,34.993470512474914,33.17240243208434,31.73471710546021,1577218795.9989998,-27.717840956991854,-51.09886533963497,0.009127741,-27.717840956991854,-51.09886533963497,985.2450448150353,4.0,143.44304,0.009127741,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.038170979048538084,1.0,1,0,0,0,1,1,0,0
1577218796.63,0.35673604736328124,0.16071078643798828,9.752062202148435,0.3503709746570121,0.16315608386528138,9.785452556033247,0.020008685302733958,0.2109177652994788,9.809386230468748,-0.1033782958984375,0.1794815063476563,-0.090789794921875,0.0468928639481709,0.0070711461509146,0.0952743902439026,-0.1333327520461309,-0.0005449567522321,-0.0323341006324404,23.06417675688509,-6.412232905982907,0.9642948717948656,73.99706997392181,-7.893660968660967,-0.937438819490104,34.89762482403331,33.17240243208434,31.78263994968101,1577218795.9989998,-27.717840956991854,-51.09886533963497,0.009127741,-27.717840956991854,-51.09886533963497,985.2450448150353,4.0,143.44304,0.009127741,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.038170979048538084,1.0,1,0,0,0,1,1,0,0
1577218796.64,0.3854664672851562,0.16430208892822265,9.759244807128903,0.3192463530749808,0.19068940295707826,9.812985875125047,0.01881158447265583,0.18577864786783815,9.812977532958984,-0.0881195068359375,-0.1256942749023436,0.122833251953125,0.1384455983231709,0.06810630240091459,0.049498023056402614,-0.1333327520461309,-0.04632132393973215,-0.09336925688244044,23.805194484013924,-5.297061965811967,2.5714529914529884,75.30024306968753,-8.368467643467643,-0.6695991567786452,35.089316200916535,33.26824812052595,31.73471710546021,1577218795.9989998,-27.717840956991854,-51.09886533963497,0.009127741,-27.717840956991854,-51.09886533963497,985.2450448150353,4.0,143.44304,0.009127741,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.038170979048538084,1.0,1,0,0,0,1,1,0,0
1577218796.65,0.3591302490234375,0.1427542739868164,9.811917243652342,0.3551593779773245,0.17512709216606262,9.711232304568409,-0.0063275329589838145,0.16542793375651005,9.809386230468748,0.0949859619140625,-0.0036239624023436,0.061798095703125,0.1384455983231709,0.1291414586509146,0.0342392339939026,-0.1943679082961309,-0.1531328473772321,0.0897362118675595,24.175703347578345,-5.297061965811967,1.9285897435897443,74.73010484029001,-8.605870980870979,-5.088953591517695,34.94554766825411,33.22032527630515,31.44718004013539,1577218795.9989998,-27.717840956991854,-51.09886533963497,0.009127741,-27.717840956991854,-51.09886533963497,985.2450448150353,4.0,143.44304,0.009127741,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.038170979048538084,1.0,1,0,0,0,1,1,0,0
1577218796.66,0.3447650390625,0.14514847564697264,9.766427412109373,0.3240347563952933,0.2110401170684064,9.7279917161895,0.017614483642577703,0.19894675699869754,9.830934045410157,0.1560211181640625,-0.0951766967773436,0.061798095703125,-0.014142292301828998,0.0375887242759146,-0.0573135003810973,0.20236060732886899,-0.4277910505022321,-0.0628516787574404,23.249431188667288,-6.9698183760683765,0.8035790598290513,75.30024306968753,-6.944047619047617,-3.0801561211817647,34.993470512474914,33.412016653188374,31.6388714170186,1577218795.9989998,-27.717840956991854,-51.09886533963497,0.009127741,-27.717840956991854,-51.09886533963497,985.2450448150353,4.0,143.44304,0.009127741,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.038170979048538084,1.0,1,0,0,0,1,1,0,0
1577218796.67,0.3878606689453125,0.1475426773071289,9.780792622070312,0.3479767729968558,0.17632419299614074,9.733977220339892,-0.01949564208984319,0.1869757486979163,9.792626818847657,-0.0728607177734375,-0.0799179077148436,-0.060272216796875,0.0621516530106709,0.1138826695884146,-0.1183486566310974,-0.026521228608630897,-0.07683890206473215,0.013442266555059548,23.43468562044951,-5.297061965811967,1.6071581196581162,74.81155315877538,-6.944047619047617,-3.883675109316137,34.96950909036451,33.26824812052595,31.68679426123941,1577218795.9989998,-27.717840956991854,-51.09886533963497,0.009127741,-27.717840956991854,-51.09886533963497,985.2450448150353,4.0,143.44304,0.009127741,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.038170979048538084,1.0,1,0,0,0,1,1,0,0
1577218796.68,0.3854664672851562,0.1571194839477539,9.804734638671873,0.3623419829577933,0.18470389880668764,9.780664152712935,-0.0015391296386713144,0.1726105387369788,9.787838415527343,-0.0881195068359375,-0.0646591186523436,-0.273895263671875,0.2299983326981709,-0.0844815882240853,-0.3319717035060974,-0.0722975957961309,-0.1836504255022321,-0.0323341006324404,22.13790459797404,-5.482923789173789,1.7678739316239305,75.38169138817287,-8.605870980870979,-4.0175949406718665,34.8017791355917,33.22032527630515,32.405636924551466,1577218795.9989998,-27.717840956991854,-51.09886533963497,0.009127741,-27.717840956991854,-51.09886533963497,985.2450448150353,4.0,143.44304,0.009127741,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.038170979048538084,1.0,1,0,0,0,1,1,0,0
1577218796.69,0.3351882324218749,0.17387889556884764,9.744879597167966,0.39107240287966827,0.17512709216606262,9.744751127810591,0.02958549194335895,0.2276771769205725,9.823751440429687,-0.2407073974609375,0.0268936157226563,-0.212860107421875,-0.014142292301828998,-0.1149991663490853,-0.3014541253810974,-0.0417800176711309,0.0910077776227678,-0.0323341006324404,23.43468562044951,-5.668785612535612,0.9642948717948656,75.38169138817287,-8.605870980870979,-4.0175949406718665,35.089316200916535,33.412016653188374,31.6388714170186,1577218795.9989998,-27.717840956991854,-51.09886533963497,0.009127741,-27.717840956991854,-51.09886533963497,985.2450448150353,4.0,143.44304,0.009127741,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.038170979048538084,1.0,1,0,0,0,1,1,0,0
